order_id,customer_email,order_timestamp,gross_amount,discount_amount,net_amount,channel,status
ORD00000255,Cameron.Mueller417@gmail.com,2024-12-17T16:12:47,213.45,0.0,213.45,direct,delivered
ORD00000256,LUNA.SINGH309@DUCK.COM,2026-02-15T16:12:07,25.08,0.0,25.08,direct,completed
ORD00000257,SKYLER.KHAN1054@PROTONMAIL.COM,2024-11-25T11:19:49,71.21,0.0,71.21,organic_search,completed
ORD00000258,Theo.Wright359@duck.com,2024-01-26T06:52:02,36.12,7.22,28.9,social,shipped
ORD00000259,hayden.hernandez1863@gmail.com,2026-01-16T23:15:17,254.48,0.0,254.48,organic_search,completed
ORD00000260,Morgan.Davis785@yahoo.com,2025-03-24T13:53:53,35.67,0.0,35.67,direct,completed
ORD00000261,EMERSON.SANCHEZ1313@FASTMAIL.COM,2026-03-03T18:39:30,267.96,26.8,241.16,email,delivered
ORD00000262,ivan.scott399@icloud.com,2025-09-26T20:14:55,305.23,61.05,244.18,email,completed
ORD00000263,Noor.Moore406@gmail.com,2024-01-27T06:08:27,168.11,16.81,151.3,paid_search,test
ORD00000264,BLAIR.LOPEZ571@PROTONMAIL.COM,2025-08-12T01:12:20,161.57,0.0,161.57,email,test
ORD00000265,luna.martinez892@fastmail.com,2025-08-28T17:47:42,156.4,0.0,156.4,organic_search,test
ORD00000266,alex.hernandez1876@yahoo.com,2024-05-14T10:30:36,252.5,0.0,252.5,email,test
ORD00000267,diego.khan663@outlook.com,2025-02-21T15:59:50,273.76,27.38,246.38,organic_search,completed
ORD00000268,Elena.Khan1150@icloud.com,2025-10-29T19:42:12,155.6,0.0,155.6,email,shipped
ORD00000269,mira.allen1162@outlook.com,2025-09-21T13:03:15,68.37,13.67,54.7,social,delivered
ORD00000270,emerson.allen887@hey.com,2026-03-18T20:27:34,315.73,63.15,252.58,organic_search,shipped
ORD00000271,mira.hernandez148@protonmail.com,2025-07-30T07:43:26,283.96,28.4,255.56,paid_search,completed
ORD00000272,jordan.martinez1836@icloud.com,2025-01-02T18:35:18,57.38,0.0,57.38,paid_search,completed
ORD00000273,elena.chen1973@hey.com,2024-10-17T03:21:49,142.35,0.0,142.35,organic_search,completed
ORD00000274,ivan.torres1837@fastmail.com,2024-08-04T05:45:35,330.15,33.02,297.13,email,completed
ORD00000275,riley.walker900275@duck.com,2024-05-20T03:21:34,239.77,0.0,239.77,social,delivered
ORD00000276,stella.moore152@gmail.com,2024-08-12T17:04:14,108.91,21.78,87.13,referral,completed
ORD00000277,priya.harris362@fastmail.com,2026-01-11T19:31:55,126.98,25.4,101.58,organic_search,completed
ORD00000278,amara.thompson750@outlook.com,2024-07-23T21:13:43,50.25,10.05,40.2,email,completed
ORD00000279,rowan.davis1710@gmail.com,2025-11-06T22:21:43,276.13,0.0,276.13,organic_search,completed
ORD00000280,hana.khan1781@hey.com,2024-01-01T02:16:09,252.95,0.0,252.95,referral,shipped
ORD00000281,Reese.Martin1442@hey.com,2025-09-28T22:14:02,107.16,0.0,107.16,social,completed
ORD00000282,devon.khan1770@hey.com,2024-10-02T22:21:07,183.54,36.71,146.83,direct,completed
ORD00000283,nora.khan182@yahoo.com,2026-03-13T16:21:03,76.23,0.0,76.23,referral,completed
ORD00000284,aiden.smith859@icloud.com,2026-04-22T08:21:22,324.61,0.0,324.61,organic_search,completed
ORD00000285,rowan.garcia1931@fastmail.com,2024-04-01T15:44:55,45.64,9.13,36.51,email,delivered
ORD00000286,Elena.Walker949@protonmail.com,2024-06-18T15:32:35,343.65,0.0,343.65,email,completed
ORD00000287,Amara.Singh89@hey.com,2024-12-19T06:33:44,332.25,33.23,299.02,organic_search,completed
ORD00000288,ravi.davis67@fastmail.com,2025-10-30T06:34:11,213.87,0.0,213.87,organic_search,completed
ORD00000289,mira.miller900289@protonmail.com,2025-05-23T07:58:26,249.21,0.0,249.21,referral,delivered
ORD00000290,devon.wilson846@gmail.com,2024-11-27T09:50:14,304.84,30.48,274.36,email,completed
ORD00000291,Hana.Davis967@fastmail.com,2025-10-04T05:23:59,295.17,0.0,295.17,direct,delivered
ORD00000292,Theo.Wilson900292@protonmail.com,2024-05-08T09:08:03,86.43,0.0,86.43,organic_search,completed
ORD00000293,ezra.green1586@hey.com,2025-09-18T11:25:52,89.3,0.0,89.3,organic_search,completed
ORD00000294,Blair.Lee1805@fastmail.com,2025-07-13T03:38:58,161.68,32.34,129.34,paid_search,completed
ORD00000295,parker.gonzalez123@duck.com,2025-02-28T02:29:39,342.97,34.3,308.67,organic_search,shipped
ORD00000296,ravi.lewis1122@yahoo.com,2025-01-25T11:47:14,313.48,62.7,250.78,direct,completed
ORD00000297,PARKER.THOMAS900297@HEY.COM,2025-04-07T19:05:12,150.97,0.0,150.97,direct,completed
ORD00000298,taylor.wilson1671@gmail.com,2025-03-05T20:07:54,251.07,25.11,225.96,email,completed
ORD00000299,AMARA.PATEL745@FASTMAIL.COM,2024-09-04T16:56:30,84.01,0.0,84.01,referral,delivered
ORD00000300,casey.smith1918@yahoo.com,2025-05-19T04:11:32,50.89,5.09,45.8,referral,completed
ORD00000301,iris.rodriguez1228@duck.com,2024-12-28T20:09:29,48.41,0.0,48.41,organic_search,delivered
ORD00000302,casey.flores900302@gmail.com,2025-04-03T03:51:34,250.89,25.09,225.8,referral,completed
ORD00000303,drew.brown48@gmail.com,2025-07-30T05:58:56,322.99,0.0,322.99,email,completed
ORD00000304,Hana.Davis1@outlook.com,2024-07-29T01:51:28,76.05,0.0,76.05,direct,completed
ORD00000305,ivan.williams1761@outlook.com,2024-03-19T20:59:18,41.44,0.0,41.44,email,completed
ORD00000306,sage.nakamura900306@protonmail.com,2025-06-11T20:04:35,25.72,0.0,25.72,organic_search,shipped
ORD00000307,Theo.Torres907@gmail.com,2024-07-19T14:30:24,170.34,34.07,136.27,organic_search,delivered
ORD00000308,jordan.williams1318@yahoo.com,2024-12-24T05:22:36,238.25,0.0,238.25,organic_search,test
ORD00000309,mira.cohen1960@hey.com,2024-12-01T21:42:20,339.89,0.0,339.89,paid_search,delivered
ORD00000310,hana.chen568@protonmail.com,2024-02-18T19:53:48,309.23,30.92,278.31,organic_search,completed
ORD00000311,ivan.hernandez1111@yahoo.com,2024-05-25T16:56:25,335.06,0.0,335.06,direct,completed
ORD00000312,SAGE.WHITE900312@ICLOUD.COM,2025-06-12T21:33:09,64.08,0.0,64.08,social,completed
ORD00000313,riley.mueller997@gmail.com,2024-01-21T06:28:22,230.78,23.08,207.7,direct,delivered
ORD00000314,theo.martinez1119@icloud.com,2025-11-13T07:46:04,174.96,0.0,174.96,referral,shipped
ORD00000315,luna.wright1422@outlook.com,2024-12-04T08:19:12,236.84,47.37,189.47,email,completed
ORD00000316,avery.lewis42@yahoo.com,2026-02-01T09:28:28,168.59,0.0,168.59,email,completed
ORD00000317,Stella.Brown712@outlook.com,2024-04-23T05:06:31,180.23,18.02,162.21,email,shipped
ORD00000318,ezra.rodriguez216@outlook.com,2025-01-30T18:33:27,76.56,0.0,76.56,referral,delivered
ORD00000319,jordan.kim306@icloud.com,2024-12-09T19:29:44,118.08,0.0,118.08,organic_search,test
ORD00000320,rowan.khan1170@protonmail.com,2025-10-17T04:09:36,296.04,0.0,296.04,email,delivered
ORD00000321,riley.wright847@gmail.com,2025-01-12T10:47:29,19.67,0.0,19.67,organic_search,shipped
ORD00000322,elena.robinson278@gmail.com,2024-01-11T02:09:34,109.33,0.0,109.33,social,delivered
ORD00000323,maya.green1112@duck.com,2024-10-16T01:07:10,44.39,8.88,35.51,referral,shipped
ORD00000324,sana.rossi809@fastmail.com,2025-01-08T05:53:31,155.39,0.0,155.39,organic_search,completed
ORD00000325,yuki.mueller724@outlook.com,2024-04-30T18:16:15,100.7,10.07,90.63,organic_search,completed
ORD00000326,skyler.johnson911@gmail.com,2025-06-18T18:39:14,297.02,0.0,297.02,referral,completed
ORD00000327,Diego.Wright883@duck.com,2024-09-18T08:45:30,48.16,9.63,38.53,referral,completed
ORD00000328,amara.miller1864@icloud.com,2024-07-12T09:25:59,189.96,19.0,170.96,referral,test
ORD00000329,felix.harris193@yahoo.com,2024-06-23T02:04:11,183.55,0.0,183.55,direct,delivered
ORD00000330,hana.lopez1495@fastmail.com,2025-05-01T03:31:22,205.61,20.56,185.05,referral,completed
ORD00000331,leo.nakamura192@gmail.com,2026-03-13T18:21:34,29.89,0.0,29.89,email,shipped
ORD00000332,noor.nakamura1655@fastmail.com,2024-12-01T11:05:46,37.5,3.75,33.75,direct,delivered
ORD00000333,theo.gonzalez900333@protonmail.com,2025-04-28T02:36:44,305.19,0.0,305.19,direct,shipped
ORD00000334,reese.johnson110@yahoo.com,2024-11-28T01:13:52,221.04,44.21,176.83,paid_search,completed
ORD00000335,priya.kim1936@hey.com,2025-01-26T09:49:30,44.71,0.0,44.71,social,completed
ORD00000336,Hana.Martinez1893@protonmail.com,2026-03-26T09:42:49,265.5,0.0,265.5,social,completed
ORD00000337,cameron.anderson1455@gmail.com,2024-01-16T20:34:38,240.5,0.0,240.5,paid_search,completed
ORD00000338,hayden.cohen900338@yahoo.com,2024-07-22T19:30:39,58.75,5.88,52.87,social,completed
ORD00000339,ivan.torres211@icloud.com,2024-10-28T07:28:33,28.88,0.0,28.88,direct,completed
ORD00000340,emerson.wright833@hey.com,2024-11-02T02:14:16,15.97,0.0,15.97,email,delivered
ORD00000341,alex.lopez1696@duck.com,2025-12-14T23:05:15,134.21,26.84,107.37,organic_search,completed
ORD00000342,diego.flores145@duck.com,2024-09-08T12:02:12,346.87,0.0,346.87,social,completed
ORD00000343,Amara.Hernandez774@gmail.com,2024-03-04T11:59:28,303.3,0.0,303.3,direct,delivered
ORD00000344,Jordan.Scott1933@yahoo.com,2025-02-13T14:21:15,98.06,19.61,78.45,email,shipped
ORD00000345,noor.mueller308@duck.com,2024-11-11T09:17:07,329.53,32.95,296.58,social,test
ORD00000346,avery.nguyen831@yahoo.com,2025-07-26T13:26:58,339.56,33.96,305.6,social,completed
ORD00000347,zoe.singh1434@hey.com,2024-08-25T15:11:49,43.18,8.64,34.54,social,completed
ORD00000348,Avery.Adams587@hey.com,2025-01-30T17:14:09,115.67,0.0,115.67,social,shipped
ORD00000349,Sana.Lee900349@icloud.com,2025-10-09T12:37:59,130.17,0.0,130.17,referral,completed
ORD00000350,Mateo.Hernandez265@gmail.com,2025-08-21T14:31:45,60.12,0.0,60.12,organic_search,completed
ORD00000351,ivan.hernandez1609@hey.com,2024-08-01T12:20:13,323.08,0.0,323.08,referral,completed
ORD00000352,luna.singh309@duck.com,2026-03-10T12:55:31,299.8,0.0,299.8,direct,delivered
ORD00000353,kai.davis900353@hey.com,2025-01-07T23:39:15,257.66,0.0,257.66,referral,shipped
ORD00000354,riley.gonzalez411@hey.com,2025-01-06T22:17:48,312.27,0.0,312.27,social,completed
ORD00000355,logan.adams1365@fastmail.com,2026-04-05T20:33:23,94.01,0.0,94.01,email,completed
ORD00000356,zoe.chen493@yahoo.com,2025-07-22T07:39:56,299.19,59.84,239.35,social,completed
ORD00000357,Hayden.Harris900357@duck.com,2025-08-29T11:19:38,321.91,64.38,257.53,referral,completed
ORD00000358,casey.cohen822@protonmail.com,2025-02-20T17:07:41,256.78,0.0,256.78,paid_search,completed
ORD00000359,stella.adams1155@outlook.com,2025-02-24T18:11:17,146.66,29.33,117.33,direct,completed
ORD00000360,quinn.robinson1855@icloud.com,2024-05-02T20:15:57,-74.32,0.0,-74.32,email,refunded
ORD00000361,nora.cohen16@fastmail.com,2025-04-20T21:32:13,185.2,0.0,185.2,paid_search,delivered
ORD00000362,THEO.THOMAS1610@DUCK.COM,2025-08-15T07:24:14,148.02,14.8,133.22,paid_search,completed
ORD00000363,HANA.KHAN1781@HEY.COM,2024-07-31T08:52:33,95.27,19.05,76.22,organic_search,shipped
ORD00000364,hana.thompson1666@yahoo.com,2025-02-15T07:24:44,232.97,46.59,186.38,paid_search,completed
ORD00000365,Riley.Lee900365@fastmail.com,2024-11-27T15:31:12,255.66,0.0,255.66,social,completed
ORD00000366,devon.young937@protonmail.com,2024-01-29T01:46:19,25.05,0.0,25.05,social,completed
ORD00000367,quinn.rodriguez900367@outlook.com,2025-11-24T19:43:39,45.95,9.19,36.76,email,completed
ORD00000368,elena.singh1985@yahoo.com,2024-09-30T17:53:25,160.04,32.01,128.03,social,shipped
ORD00000369,taylor.torres1018@outlook.com,2024-09-11T03:28:26,306.35,0.0,306.35,referral,completed
ORD00000370,logan.walker1680@protonmail.com,2025-11-21T19:58:28,170.04,0.0,170.04,direct,completed
ORD00000371,ivan.scott399@icloud.com,2024-06-22T04:05:37,108.35,0.0,108.35,referral,completed
ORD00000372,hana.thompson1666@yahoo.com,2026-04-14T05:10:48,36.07,0.0,36.07,email,completed
ORD00000373,priya.harris1885@duck.com,2024-10-03T19:05:02,259.38,0.0,259.38,email,shipped
ORD00000374,priya.kim1936@hey.com,2025-10-22T20:54:18,23.87,0.0,23.87,paid_search,completed
ORD00000375,Zoe.Harris445@gmail.com,2026-04-01T21:46:40,285.05,0.0,285.05,social,completed
ORD00000376,nora.brown405@duck.com,2025-06-21T06:42:55,132.61,0.0,132.61,direct,completed
ORD00000377,priya.flores900377@yahoo.com,2026-01-22T20:40:36,277.67,0.0,277.67,paid_search,delivered
ORD00000378,Luna.Harris1829@fastmail.com,2024-11-27T04:59:40,319.7,0.0,319.7,paid_search,shipped
ORD00000379,skyler.rossi1261@hey.com,2026-03-22T05:29:30,217.14,0.0,217.14,organic_search,shipped
ORD00000380,Alex.Lopez1696@duck.com,2024-12-10T22:58:44,276.92,0.0,276.92,paid_search,shipped
ORD00000381,WEI.DAVIS716@OUTLOOK.COM,2025-12-30T09:48:38,148.03,0.0,148.03,direct,completed
ORD00000382,avery.mueller796@hey.com,2024-07-06T15:29:44,271.1,0.0,271.1,paid_search,completed
ORD00000383,ezra.king255@icloud.com,2024-06-03T23:56:39,133.66,26.73,106.93,paid_search,delivered
ORD00000384,CASEY.HILL1294@GMAIL.COM,2024-05-19T06:02:32,337.83,33.78,304.05,referral,shipped
ORD00000385,Ivan.Moore900385@protonmail.com,2026-01-13T06:53:31,82.1,8.21,73.89,email,completed
ORD00000386,drew.singh900386@yahoo.com,2024-09-07T16:53:57,323.08,64.62,258.46,organic_search,delivered
ORD00000387,taylor.patel315@hey.com,2024-08-27T16:05:13,255.31,0.0,255.31,paid_search,completed
ORD00000388,riley.sanchez772@gmail.com,2025-06-08T08:10:25,85.71,0.0,85.71,social,shipped
ORD00000389,noor.johnson501@icloud.com,2024-06-27T05:49:51,193.08,0.0,193.08,social,shipped
ORD00000390,quinn.jackson1695@icloud.com,2026-01-24T07:14:36,239.12,0.0,239.12,direct,completed
ORD00000391,diego.khan663@outlook.com,2024-04-21T10:33:10,88.62,8.86,79.76,paid_search,completed
ORD00000392,avery.adams587@hey.com,2024-12-22T02:38:04,206.26,20.63,185.63,referral,completed
ORD00000393,Diego.Smith566@yahoo.com,2024-03-10T22:56:57,136.11,0.0,136.11,direct,completed
ORD00000394,ravi.garcia900394@fastmail.com,2025-02-19T19:23:28,39.13,7.83,31.3,referral,shipped
ORD00000395,JORDAN.PATEL1166@HEY.COM,2024-05-21T20:48:17,208.04,20.8,187.24,direct,delivered
ORD00000396,wei.hernandez1120@protonmail.com,2024-10-14T04:11:00,35.17,0.0,35.17,paid_search,test
ORD00000397,maya.martin1999@icloud.com,2024-01-24T03:50:43,38.83,3.88,34.95,organic_search,completed
ORD00000398,DIEGO.LEE150@HEY.COM,2025-01-13T11:57:51,266.89,26.69,240.2,direct,delivered
ORD00000399,luna.anderson929@fastmail.com,2026-03-23T19:02:58,173.98,0.0,173.98,paid_search,shipped
ORD00000400,cameron.lopez1634@protonmail.com,2024-10-14T23:15:15,59.17,5.92,53.25,referral,shipped
ORD00000401,diego.nguyen900401@duck.com,2025-10-15T00:01:47,133.06,0.0,133.06,referral,completed
ORD00000402,morgan.clark1234@yahoo.com,2025-08-16T18:36:48,125.15,0.0,125.15,organic_search,delivered
ORD00000403,cameron.jackson372@protonmail.com,2024-08-12T19:59:22,30.3,0.0,30.3,direct,completed
ORD00000404,Kai.Robinson995@yahoo.com,2025-02-26T23:36:41,347.72,69.54,278.18,referral,completed
ORD00000405,sage.khan1456@yahoo.com,2024-08-05T22:02:04,155.99,31.2,124.79,social,completed
ORD00000406,kai.kim1561@hey.com,2025-09-14T19:08:45,114.74,11.47,103.27,direct,completed
ORD00000407,nora.khan182@yahoo.com,2024-11-08T17:14:32,144.2,0.0,144.2,social,completed
ORD00000408,stella.smith677@icloud.com,2025-09-23T19:06:01,96.83,0.0,96.83,referral,completed
ORD00000409,yuki.gonzalez1513@hey.com,2025-02-27T03:47:36,204.29,40.86,163.43,paid_search,shipped
ORD00000410,hana.lewis1807@gmail.com,2025-07-10T06:41:23,61.01,6.1,54.91,paid_search,completed
ORD00000411,nora.smith1215@hey.com,2024-01-13T08:39:34,75.05,0.0,75.05,organic_search,completed
ORD00000412,stella.moore1381@yahoo.com,2025-04-10T13:59:10,93.65,0.0,93.65,email,delivered
ORD00000413,Ezra.Lewis1146@gmail.com,2025-06-05T00:35:17,219.93,0.0,219.93,email,shipped
ORD00000414,parker.green1991@outlook.com,2025-02-10T13:49:24,308.01,0.0,308.01,referral,completed
ORD00000415,Taylor.Sanchez1621@protonmail.com,2024-07-07T10:50:57,147.5,29.5,118.0,direct,delivered
ORD00000416,JAMIE.COHEN1445@GMAIL.COM,2025-02-05T12:47:03,107.39,10.74,96.65,email,completed
ORD00000417,elena.singh540@icloud.com,2024-09-23T03:55:10,63.94,0.0,63.94,direct,shipped
ORD00000418,drew.miller1480@protonmail.com,2024-12-05T11:15:00,346.09,69.22,276.87,referral,delivered
ORD00000419,felix.sanchez1912@duck.com,2025-01-22T02:00:00,67.83,0.0,67.83,direct,completed
ORD00000420,Diego.Kim235@protonmail.com,2024-03-08T08:16:10,175.44,0.0,175.44,direct,completed
ORD00000421,reese.cohen1606@yahoo.com,2025-06-07T00:16:12,173.33,34.67,138.66,paid_search,completed
ORD00000422,ivan.brown20@outlook.com,2025-03-08T01:43:25,204.84,0.0,204.84,social,completed
ORD00000423,emerson.perez457@gmail.com,2024-02-12T13:01:02,62.38,0.0,62.38,organic_search,completed
ORD00000424,devon.sanchez1769@yahoo.com,2025-09-03T06:05:00,304.55,60.91,243.64,referral,completed
ORD00000425,elena.torres690@yahoo.com,2026-01-02T05:19:30,337.89,67.58,270.31,social,completed
ORD00000426,kai.anderson900426@outlook.com,2025-07-14T00:16:22,200.1,0.0,200.1,email,shipped
ORD00000427,luna.williams173@yahoo.com,2026-04-22T00:42:24,199.49,0.0,199.49,paid_search,completed
ORD00000428,elena.rossi834@protonmail.com,2024-07-29T20:27:02,26.22,0.0,26.22,paid_search,completed
ORD00000429,jordan.nguyen832@yahoo.com,2024-06-16T10:22:59,21.27,0.0,21.27,referral,delivered
ORD00000430,parker.hernandez1518@hey.com,2025-09-07T13:05:11,276.78,55.36,221.42,organic_search,completed
ORD00000431,ivan.torres1837@fastmail.com,2025-03-11T20:46:20,142.78,28.56,114.22,organic_search,completed
ORD00000432,parker.green1991@outlook.com,2025-03-20T08:34:54,36.58,0.0,36.58,paid_search,completed
ORD00000433,skyler.anderson652@icloud.com,2024-12-20T18:39:24,194.75,0.0,194.75,organic_search,delivered
ORD00000434,jordan.torres574@hey.com,2025-06-09T14:14:47,75.69,0.0,75.69,referral,completed
ORD00000435,morgan.nakamura273@hey.com,2024-08-26T04:06:34,223.91,0.0,223.91,organic_search,completed
ORD00000436,LUNA.MILLER1174@DUCK.COM,2024-11-30T19:24:02,-83.48,0.0,-83.48,paid_search,refunded
ORD00000437,stella.hernandez836@yahoo.com,2024-04-15T04:48:53,260.91,0.0,260.91,referral,shipped
ORD00000438,parker.gonzalez1670@duck.com,2025-10-25T02:47:54,62.57,6.26,56.31,direct,completed
ORD00000439,rowan.anderson1532@duck.com,2025-03-07T20:22:04,229.99,0.0,229.99,organic_search,completed
ORD00000440,Hana.Hill900440@protonmail.com,2024-09-22T01:26:51,93.72,0.0,93.72,email,completed
ORD00000441,emerson.patel1106@outlook.com,2024-04-15T19:00:11,332.09,66.42,265.67,referral,completed
ORD00000442,quinn.kim1469@hey.com,2024-09-10T20:14:20,236.74,0.0,236.74,email,completed
ORD00000443,Ezra.Ramirez1667@protonmail.com,2025-10-04T11:38:46,321.96,0.0,321.96,referral,shipped
ORD00000444,sana.taylor1962@gmail.com,2026-01-09T21:16:06,230.13,23.01,207.12,email,shipped
ORD00000445,Parker.Wilson1611@hey.com,2024-10-11T02:08:19,325.1,0.0,325.1,social,delivered
ORD00000446,HAYDEN.LEWIS1786@ICLOUD.COM,2024-08-27T08:44:54,279.19,27.92,251.27,referral,delivered
ORD00000447,reese.anderson131@duck.com,2025-05-06T21:51:43,215.6,43.12,172.48,referral,shipped
ORD00000448,Jordan.Clark577@outlook.com,2026-02-26T19:17:50,257.78,0.0,257.78,paid_search,completed
ORD00000449,ROWAN.LOPEZ1575@OUTLOOK.COM,2024-10-16T10:01:24,48.41,0.0,48.41,organic_search,completed
ORD00000450,taylor.allen1978@outlook.com,2025-01-01T03:45:49,248.46,49.69,198.77,social,delivered
ORD00000451,Alex.Hernandez1876@yahoo.com,2024-04-24T20:27:21,167.23,0.0,167.23,social,completed
ORD00000452,logan.smith1909@fastmail.com,2024-08-22T15:34:27,133.09,26.62,106.47,direct,completed
ORD00000453,Amara.Williams651@yahoo.com,2024-06-18T22:25:41,180.49,0.0,180.49,paid_search,shipped
ORD00000454,hana.moore900454@icloud.com,2025-12-06T21:23:26,75.9,0.0,75.9,email,completed
ORD00000455,reese.green769@duck.com,2025-05-12T21:12:26,244.51,0.0,244.51,direct,shipped
ORD00000456,DEVON.SANCHEZ393@ICLOUD.COM,2024-01-03T08:12:43,246.94,0.0,246.94,paid_search,completed
ORD00000457,MAYA.LOPEZ1796@FASTMAIL.COM,2024-01-29T18:32:18,117.09,23.42,93.67,social,delivered
ORD00000458,alex.jackson900458@duck.com,2024-09-15T04:45:43,18.46,0.0,18.46,direct,delivered
ORD00000459,kendall.cohen146@protonmail.com,2025-05-01T13:45:19,78.47,7.85,70.62,social,completed
ORD00000460,riley.walker1299@outlook.com,2024-09-05T11:40:42,332.46,66.49,265.97,referral,completed
ORD00000461,PARKER.JOHNSON926@YAHOO.COM,2026-01-06T14:09:49,121.83,0.0,121.83,paid_search,delivered
ORD00000462,stella.lewis856@outlook.com,2025-09-12T09:29:54,132.01,0.0,132.01,paid_search,completed
ORD00000463,stella.singh755@icloud.com,2024-09-01T22:17:09,65.55,0.0,65.55,organic_search,shipped
ORD00000464,morgan.rossi310@hey.com,2025-05-05T14:03:00,268.75,53.75,215.0,social,completed
ORD00000465,Nora.Brown1474@protonmail.com,2025-09-26T17:55:08,72.74,14.55,58.19,referral,completed
ORD00000466,riley.sanchez772@gmail.com,2025-02-06T16:00:35,223.87,0.0,223.87,referral,completed
ORD00000467,Jamie.Rossi419@fastmail.com,2024-12-12T11:21:30,234.32,0.0,234.32,organic_search,delivered
ORD00000468,Nora.Taylor459@hey.com,2024-08-31T22:38:56,36.52,0.0,36.52,paid_search,completed
